match_id,puuid,champion,game_duration_minutes,win,gold_per_min,damage_per_min,kill_participation,dragon_takedowns,baron_takedowns,kills,deaths,assists
NA1_5325412915,iA-BBlVC6VIB0h64Lg4mHTpCAJVRi7W1M9Xk-T0xXyFOZ7x5lUUaBp621U8HA_Tpq1tbaio27A_Log,Ashe,27.45,1,456.05060763042246,663.8402842847522,0.375,1,1,7,3,5
NA1_5325412915,TqiwZCms3H0E5GUsgROOl-Nvg9RPfp_8ry4GuQ21s9cEOvU5DrtU__qBF9sWwf_CT1Y3e1_b4jPezw,Shaco,27.45,1,374.89787182012014,1093.1308440089397,0.625,0,0,7,6,13
NA1_5325412915,458lWmHmTL4K9gUvFC-JcdYP2v9i5DULxzT936mecE7SoJRYddYugLbtaVtn8TWNNNUKFYTqQCs10w,Jayce,27.45,0,357.63630833212176,712.6888707342765,0.3684210526315789,0,0,3,7,4
NA1_5325412915,MIHAk5M601Kw8hjPdvG5nGy3UpMcPVnofSSXp1hdOq5bQzPEmTaDHD0ksx8BoDJ87OHrDzMxRx7B2Q,Evelynn,27.45,0,344.1657679288979,465.8294423502261,0.47368421052631576,0,0,4,5,5
NA1_5325412915,I2f8ElA8dm4HKp6eRJN2no9lGZMOIrHsn6i77gyReV7Oihzxz7URESDxr_jJdDqEmmqEZ98ddXzqUA,Taliyah,27.45,0,354.41857387772063,705.4775668585046,0.47368421052631576,0,0,2,4,7
NA1_5325412915,aq9M9Ob_spKC7gmaXjp8o_a7Wn7uTuPErHJuaZrXluxSWiwo0nCkZh8wpW3_2d_vwUrpFa9UkkASMA,Ezreal,27.45,0,447.85647752621173,728.6933739088939,0.5789473684210527,0,0,10,6,1
NA1_5325412915,wB_YeNYUXYP33eoKjyosKef6uYBIYOprOWTQ6gYVP29IuhhUV64k9D-0fCSJ8zFod57xx_iDtxAmrg,Renata,27.45,0,250.77281136071895,493.8914620907552,0.631578947368421,0,0,0,10,12
NA1_5324952280,6Y8AGxRvsXeuuS1F6xcpeKULUXNH9-_XhwbFzwuLUVXBnn90ywzn5dzHiBZGoREhhJ1e7A_8Nk5uJg,Vi,28.666666666666668,1,431.7309625538964,762.8488997480019,0.34210526315789475,0,0,7,8,6
NA1_5324952280,ELur2s38Y5gZzoIGHG5kY3dirIfel3rz2ZYV6WR7GCDaoNxJDxobX2MF-U6mwD1yc2c7VIFnxoF2uw,Khazix,28.666666666666668,1,487.96381345059206,768.744629633009,0.5789473684210527,2,0,12,2,10
NA1_5324952280,yuJ3xtv0LjvJnGe_szXHIIgP8idiS4AhQzDvQUubkmyeomiiPOzQmSGHE70xH8D8uHulGi1GHFipCA,Vladimir,28.666666666666668,1,520.6370330152087,1433.6459143246184,0.5,1,0,10,3,9
NA1_5324952280,aq9M9Ob_spKC7gmaXjp8o_a7Wn7uTuPErHJuaZrXluxSWiwo0nCkZh8wpW3_2d_vwUrpFa9UkkASMA,Ezreal,28.666666666666668,1,402.5988784340023,857.7146405249191,0.42105263157894735,2,0,5,3,11
NA1_5324952280,pNF_Cd0tDBBJBmZ90SK0ndjvGBPoZc5hdnbQvC31iof9eTCoWUKXqYhNg4awfKTaMOfqB-Q7Ac49tA,Bard,28.666666666666668,1,331.4564333394749,496.9390343189393,0.42105263157894735,0,0,4,5,12
NA1_5324952280,Cqj202vVqR8PCJqM4ZJIhE1-xQDnYwE9Pf9E9c5-W9tkoqQNk2cu9QpZYESoXVz9ogpQm5mzfxDm4g,Renekton,28.666666666666668,0,399.8505294251001,837.0965413770417,0.2857142857142857,0,0,3,8,3
NA1_5324952280,cemrFxChoY1brEaKfxA_6VY3m1n21QiTwk9iNOH177zSC5R2naQQb9wMkQHoBc9GCcmQ8SDiod6XVw,Ekko,28.666666666666668,0,379.3759387516475,544.5646793176455,0.5238095238095238,2,0,4,6,7
NA1_5324952280,mCed2ecECw8FIOr-SKvx3T3KoiBUVA3b1t2lExygfNdZOhlxWBCPPZ5YAGVEeKlQAmtlZx_pPdg-bw,Qiyana,28.666666666666668,0,369.76046240013073,992.020391441777,0.5714285714285714,1,0,5,12,7
NA1_5324952280,UdAmTxoRiOAExmFGSSQIQ0X6OPInXGqb3Wej0Sk_BhRr0DsgbD2VDOm9tG6CbKloq8GLbOn-zSjINA,Jinx,28.666666666666668,0,362.98451315823024,929.8302535256115,0.38095238095238093,2,0,7,7,1
NA1_5324952280,b1s5ALPZjxn24OORCDDYCyXcMCKZGkLwbOHtOcPsARwhKES2Kw186kBV2DRKKWb9JOFXjYnq-DtgTw,Milio,28.666666666666668,0,308.1621309614156,345.2424055508372,0.6190476190476191,2,0,2,5,11
NA1_5324927573,wM3iUS6hqjLx9MjXa0UJdd8N8e-dorPovOQtPFxOENLCPSwmZqGIvH6x6E3Nj71BRh3Mc24MRwGRdQ,Ambessa,23.55,1,394.748957076164,765.6663459123704,0.44,0,0,4,1,7
NA1_5324927573,QrvIsUN2snVr0C6a4aDWqCkqq_ecgeRYAI3vE1fm7Y2gozYcxUfJ-INT-MDm7Q-6xvSFKg0WKAGyGQ,Diana,23.55,1,448.39219537469535,773.6935162112846,0.64,0,0,7,8,9
NA1_5324927573,yuJ3xtv0LjvJnGe_szXHIIgP8idiS4AhQzDvQUubkmyeomiiPOzQmSGHE70xH8D8uHulGi1GHFipCA,Vladimir,23.55,1,467.09931760880426,1050.528295698528,0.48,0,0,10,5,2
NA1_5324927573,aq9M9Ob_spKC7gmaXjp8o_a7Wn7uTuPErHJuaZrXluxSWiwo0nCkZh8wpW3_2d_vwUrpFa9UkkASMA,Ezreal,23.55,1,395.47114715658654,587.6610973194004,0.48,0,0,4,2,8
NA1_5324927573,n5CXDSS2kbdjg3SooAP5LoDipfBoKtmhgP6Mr765ir-1b7Jb1rRzKrfB8yToSOwwcfbGUDDRfi8ScA,Thresh,23.55,1,251.57523978870958,285.33210468589436,0.56,0,0,0,7,14
NA1_5324927573,hKGHL3eMGGjW4zD5V2e1cKGhhEx7K_9miAHjtUVEpXML2z5nH1VRj1vb9cceyZWn6_lwC9RQTEwkMw,Udyr,23.55,0,326.0307208013422,671.3673985973801,0.13043478260869565,0,0,1,4,2
NA1_5324927573,bg5WfBvkgrmijMpGKIlCEKx72V1x-zrj5QNDMa9hQzkP1gCciYkTGVPw99wgsuJf4IP5f71UyqO9AA,Khazix,23.55,0,442.89876074837724,612.8993802899945,0.6521739130434783,3,0,7,4,8
NA1_5324927573,aEpwm1BEapIvhcknJ0YYMwpe8mH1n2lAnvWyj84egjSQOO-b-2bZ8ucMoL16TuS-JmLjGj5KOsOMzA,Varus,23.55,0,452.6473945214526,1007.0304834279418,0.5652173913043478,1,0,7,6,6
NA1_5324927573,7bKM1KFOg4TyxrmFccydIvR5eYzhZHSf4SayRPrxJ0ie5jsAkLSiSw9h9hh4L8dPCIlNv-xjLoNaCg,Kaisa,23.55,0,376.6976442632983,495.44829274288924,0.34782608695652173,3,0,3,5,5
NA1_5324927573,4kIfvaezZCAWAoq7zP7QhG5gBugSbyG9LOQIdkNpQC50B9hH1B9vFn48QYw4FhoH3yOj-pw1E095Sw,Ornn,23.55,0,287.80687676422565,438.2813270681956,0.391304347826087,1,0,5,6,4
NA1_5324889477,nppaqJWr_Y5_cqJsPe9xYsn4V1kSWJLo6tAhoob-hlZ97zaVtLAC7isNb07PT4lHJ3oYZdT5DWo07g,Irelia,35.666666666666664,0,346.2086324472089,775.7214647345438,0.2857142857142857,0,0,1,12,9
NA1_5324889477,CfavKVM7nvN75JIOX-Fx6aVOkdArMoQf4IpKV6rTjhXWqkOsbh_FXYfSgXKdmv3k41CrI9kRw8sNnw,Khazix,35.666666666666664,0,431.3736144826846,1049.4972539145024,0.6,2,0,13,9,8
NA1_5324889477,MtgQNuEHg8tz-VZA2f8_bnMSpZlCG50kmX8h2kJNyk8tKfB6KZ05j3fvgHqSqi7iBAT_JRDCkZ5Cgg,Velkoz,35.666666666666664,0,357.60608421423,1166.156639102908,0.34285714285714286,1,0,5,10,7
NA1_5324889477,6VRVWLaJGa6sjpoDu4TCioJXSFRg4SfkjzWpXmImLY6Uo_bKNtJV3oBYVUU1LVzGgjDHL5wnZsg2Ow,Jhin,35.666666666666664,0,490.71747539198685,854.1004784717804,0.42857142857142855,0,0,10,10,5
NA1_5324889477,ROYye-1M2iKn48AMNxaidIQsyjkqmXTQct7Ii71Z6AW5BrcVY0WMuz2RFI7h1whbAZbeELRvFm_w_w,Lux,35.666666666666664,0,311.6221505732069,933.565790230999,0.5142857142857142,1,0,6,9,12
NA1_5324889477,yuJ3xtv0LjvJnGe_szXHIIgP8idiS4AhQzDvQUubkmyeomiiPOzQmSGHE70xH8D8uHulGi1GHFipCA,Vladimir,35.666666666666664,1,595.4215053765704,1395.8183922802261,0.52,0,0,18,4,8
NA1_5324889477,MDFYaETmYHa7OIrDfoDy5d_CFhde7KY81IlMY2ZhqJLRGT0ofYr44cOHi1-f6FcguXHND0B_vPdONQ,Talon,35.666666666666664,1,492.8788482178019,751.3121697040697,0.36,3,1,14,10,4
NA1_5324889477,T8lw_a6bSsYZYKtWE2Pk5GXqsWE1elERqKaOAvWeupYibGbGDYXfGhKuPaAao4VJKkY2cGRPSx6Iiw,Katarina,35.666666666666664,1,449.20380428699195,684.5910685160121,0.34,1,1,11,7,6
NA1_5324889477,aq9M9Ob_spKC7gmaXjp8o_a7Wn7uTuPErHJuaZrXluxSWiwo0nCkZh8wpW3_2d_vwUrpFa9UkkASMA,Ezreal,35.666666666666664,1,409.03497582694075,633.9473641944647,0.26,1,1,4,4,9
NA1_5324889477,4o_3eThAt28U2QUQTBNsCOeJtnxG_JzBBffZAsr5Dfnz4BYdiUd0VrTJhuCWgopxDuNPtIQhe29ChA,Bard,35.666666666666664,1,286.15844788451494,413.80977080663763,0.34,3,1,3,10,14
NA1_5322991923,FxjA-OEjEO8WU8g-KJfElhY75ZbCY9CxrYSbuSWf_EbooXVUUSHG6QpbtaX20CtWC6gI8ZAjKIjdDA,Malphite,22.166666666666668,0,300.6409956161768,389.750782613682,0.2857142857142857,0,0,0,4,2
NA1_5322991923,uxg7EdH0v5CBoUmEJcHXJurxE6jCSQ7Pd2F3RbtwOkQ0X364PyNXj2v44ve39kaQD__SxgCywOACog,Pantheon,22.166666666666668,0,375.3635017683609,278.2103856769165,0.5714285714285714,0,0,4,3,0
NA1_5322991923,iBuq5phXPDqjZKlDffhPzKBr_Vay1Ki5sS2OSB-PZzI3SZxRn5IcPMOa-5xiVlDZjderji_q3Tos8A,Viktor,22.166666666666668,0,298.0715254524489,537.1264575416393,0.2857142857142857,0,0,0,6,2
NA1_5322991923,ibfXnT8KY7c8I5PwlOYsPs8wXJFccmtttYshTJiZn5esmyL5Cv7jVTL7vjYN_O1yv7J-SmJUsmNdLQ,Kaisa,22.166666666666668,0,336.6135558974176,297.4641333097674,0.2857142857142857,0,0,2,5,0
NA1_5322991923,ikKulIPjiOK3eJsbFN0LXCZ15DxD_5HQiINfNFGUPKLbgkvEXYMDl3nR8YO6jbZXAQG5ijEWvXhlag,Blitzcrank,22.166666666666668,0,244.23831252304484,249.68018954409453,0.5714285714285714,0,0,1,3,3
NA1_5322991923,yuJ3xtv0LjvJnGe_szXHIIgP8idiS4AhQzDvQUubkmyeomiiPOzQmSGHE70xH8D8uHulGi1GHFipCA,Yone,22.166666666666668,1,422.2136750368793,774.4144826961815,0.3,0,0,2,1,4
NA1_5322991923,V04oMmDhtUb0yljRO_Y6_Z8Jo2wzEES-fO_AqnV-AejM9gBjUD_4CHgiZK2FUR6myU9UUNqKy33Bzg,FiddleSticks,22.166666666666668,1,479.0024521896154,810.2410003295987,0.8,3,0,9,1,7
NA1_5322991923,CBkiVhRYmSRfVWlQEz_FUWFHZ6K1bQ57srwS2aqdRhIFXovMhPGXqqzJbwYHg_gpCPGD6mjZqEhRJQ,Akali,22.166666666666668,1,375.22584529217573,440.8444907969261,0.25,0,0,5,2,0
NA1_5322991923,aq9M9Ob_spKC7gmaXjp8o_a7Wn7uTuPErHJuaZrXluxSWiwo0nCkZh8wpW3_2d_vwUrpFa9UkkASMA,Ezreal,22.166666666666668,1,368.8763908034983,518.2635583334159,0.35,1,0,4,3,3
NA1_5322991923,iwl7hfrVfmgasI-Y3fK-p8oZo30IRPzjylQflj6r7q2nP89q8LOArTQRCIWm48QANCr9NmPD10XyzQ,Janna,22.166666666666668,1,246.16182736112404,127.96691518549102,0.45,3,0,0,1,9
NA1_5322972533,G_R1LqEQ0QG8Ft2u0YGPBWQzdvBh1il6asaLFxM9gCeSKKXWTKfLA_BfJAfbZmjld3t4CmeEdmo26A,KSante,22.133333333333333,1,445.1066427184201,758.1488254803163,0.36,0,0,6,4,3
NA1_5322972533,RykB9XnjT66yo8vOLuIoHprKThhnZNs_sKZc9Jb0p9iKamYjVyT9OnoGSIed9iKWmADjYSs9qhy7HQ,Kayn,22.133333333333333,1,551.6813502781434,710.4541178352453,0.44,2,0,10,2,1
NA1_5322972533,yuJ3xtv0LjvJnGe_szXHIIgP8idiS4AhQzDvQUubkmyeomiiPOzQmSGHE70xH8D8uHulGi1GHFipCA,Vladimir,22.133333333333333,1,418.61632179043573,762.5816916523719,0.24,0,0,4,2,2
NA1_5322972533,aq9M9Ob_spKC7gmaXjp8o_a7Wn7uTuPErHJuaZrXluxSWiwo0nCkZh8wpW3_2d_vwUrpFa9UkkASMA,Senna,22.133333333333333,1,374.14862850532796,644.475965489642,0.4,1,0,2,3,8
NA1_5322972533,iwl7hfrVfmgasI-Y3fK-p8oZo30IRPzjylQflj6r7q2nP89q8LOArTQRCIWm48QANCr9NmPD10XyzQ,Nami,22.133333333333333,1,299.75057552205595,248.12110257507535,0.44,2,0,3,2,8
NA1_5322972533,LBhyOynP0N_U_LXsSC4m-y4N3dQFjAVMXjCAvBBet9sJZuVKPUnmYG_d8CCJQlHP27jS0RmtNVBb1A,Fiora,22.133333333333333,0,386.8652528899289,579.9373103233363,0.38461538461538464,0,0,4,5,1
NA1_5322972533,ggFWt38eZLlbFo1huYJ4_occscoQ62a4lkK-GVYrsRdQIYbDWBJFlxzrjUO1_9ZfnrlnGGaWLtIHEw,Hecarim,22.133333333333333,0,366.9637577825278,310.7904404222441,0.3076923076923077,1,0,2,5,2
NA1_5322972533,iBuq5phXPDqjZKlDffhPzKBr_Vay1Ki5sS2OSB-PZzI3SZxRn5IcPMOa-5xiVlDZjderji_q3Tos8A,Viktor,22.133333333333333,0,326.73624050775476,928.826391297154,0.3076923076923077,0,0,1,5,3
NA1_5322972533,M2eTktuF7fsVvTxVD-INSXsHM7KtnpdHlDX_ajTXSafz08aAn23kZ4arOcHfr2f9NnVSk2wxRatBUw,Ezreal,22.133333333333333,0,375.5302105690618,610.9486272031904,0.38461538461538464,0,0,2,4,3
NA1_5322972533,Ln1WveuEq9og5EMJ-wEUe63USGuMr_tXEX14uUFsViCX5nfyWvnCPPwNfNP7YVo5d_iue4FTB40ZaA,Galio,22.133333333333333,0,319.7043839021596,700.5725993553276,0.46153846153846156,0,0,4,6,2
